"","comicName","comicSummary","comicGrade"
"970","푸른사막 아아루","순정판타지","9.89"
"971","격이 다른 남자","그 남자의 이야기.","9.88"
"972","연애학","나에게 필승법이 있어","9.29"
"973","요괴백정","리메이크","9.85"
"974","진지한 고교생!!","진지한 학생들의 학원 청춘 코미디","9.82"
"975","아무 마을 대잔치","아무 마을, 아무 생각, 아무 말","9.86"
"976","잊지 말아요","초능력 판타지 드라마","9.86"
"977","아머나이트","수인 / 판타지 액션","9.78"
"978","30일후","미래를 알게 된 남자 자신의 운명에 맞서다.","9.73"
"979","매일 참는 남자","남자라면 참고 살아야 할 것들이 너무 많다.. 그 중 가장 힘든 건...","9.64"
"980","기묘한 기담","오래된 주술과 금지된 것들에 대한 이야기...","9.87"
"981","과격자매단","자매들의 일상 캐기","9.89"
"982","끝과 시작","맴찢남 세정의 이야기","9.89"
"983","달리다굼","빛을 지닌 소녀","9.85"
"984","호됴됴됴","반려견 개그일상툰","9.89"
"985","정글라이프","절망과 희망사이","9.84"
"986","바람도 그릴 수 있다면","쿠바에서 사는 이야기","9.66"
"987","봉다리","동네농구 이야기","9.62"
"988","에이디","에이디","9.86"
"989","그루버","본격! RPG 만화!! 그루브를 아는 그루버들의 와일드한 어드벤쳐!!","9.15"
"990","초하루 밤의 달맞이꽃","할게요, 신.","9.79"
"991","무역의 왕","목요 업데이트!!","7.38"
"992","내일","죽음을 막는 저승사자들","9.89"
"993","트위너","전국민 농구 대회","9.84"
"994","살인방귀","코믹 웹툰","9.69"
"995","가가와 자반이","평범한 우리 가족","9.64"
"996","귀엽잖아","귀여운 만화","9.86"
"997","하엔","추리/판타지/SF","9.60"
"998","헤이노르딕","스물아홉, 북유럽 여행~","9.86"
"999","용사갑,마왕을","갑을 관계의 그들","9.88"
"1000","그냥조금불편할뿐인데","장애인의 꿈과 사랑","9.88"
"1001","쓰리스쿨즈","이 동네 실세는 누구?","9.90"
"1002","스페로 스페라","사신 판타지","9.88"
"1003","행쇼","짝사랑","9.77"
"1004","나른해 별곰","나른한 이야기","8.81"
"1005","천진난만 알바인생","카페 알바 생활툰","9.90"
"1006","페탈(쥬브나일스)","탄생 메르헨","9.85"
"1007","매일, 제일","도저히 어울릴 수 없는 우리가...?","9.90"
"1008","뱀이 앉은 자리","정식연재공지","9.74"
"1009","모드스톤 살인사건","모드스톤 살인사건의 전말","9.69"
"1010","사여자","5일 연재♡","9.83"
"1011","중매결혼","중매로 결혼하(려)는 이야기","9.46"
"1012","마왕이 되는 중2야","마왕이 되는 중2","9.88"
"1013","나이트메어","상큼하게 무섭다!","9.84"
"1014","헨젤","지옥을 거니는 천사.","9.61"
"1015","꽃이 피면 우리는","이로와는 이로와!","9.87"
"1016","혼자사는여자","혼자사는여자의일상","9.85"
"1017","언더페인팅","로맨틱 성장 드라마","9.89"
"1018","단역: 아무개","단역이 주인공인 만화","9.83"
"1019","정상이되고싶어","정상의 친구만들기","9.86"
"1020","도시유사 현세전","판타지는 없습니다.","9.34"
"1021","검은새","검은새 - 퇴마 에피소드 (화요일 주간연재)","9.80"
"1022","웅덩이","3웅3색 이야기","9.13"
"1023","고고픽션","신세계","9.78"
"1024","용사의 딸","평범하게 살던 하나의 평범하지 않은 학교 적응기","9.77"
"1025","하늘하늘하늘!","현실 로맨스 판타지!","9.76"
"1026","연두툰","그 때가 그리우신 가요? 2000년대 초반 초등학생 연두의 공감되는 일상 (매주 금요일 연재)","9.72"
"1027","이역","이역의 이야기.","9.86"
"1028","내가 안했어요","살인사건 추리극","9.83"
"1029","GIMS","왜인지 장르가 많다","9.88"
"1030","네모네모-in dosi","네모네모","9.82"
"1031","달콤쌉싸름해","순정단편옴니버스","9.88"
"1032","출근했습니다","출근해서 퇴근까지","9.90"
"1033","하나린 하나린","환생세계 판타지!","9.88"
"1034","귀전구담","귀신이 전하는 이야기","9.90"
"1035","헝그리 블러드","신세대 드라큘라 가족의 이야기","9.82"
"1036","굥이의 하루","굥이의 하루","9.66"
"1037","피카앤부","피카와 부의 동화같은 일상 엿보기^^","9.84"
"1038","포르고드(FORGOD)","푸른빛의 판타지 드라마","9.86"
"1039","소년사이코","사이코소년인 사이코의 일상","9.62"
"1040","도담도담","신비한 능력을 가진 가족의 이야기","9.88"
"1041","해프닝","투믹스 연재중","9.85"
"1042","카타스트로피","공지","9.73"
"1043","날지못하는악마","날못악","9.89"
"1044","검은피의 도시","EP.D","9.86"
"1045","이것도 친구라고","파란만장한 청춘 라이프","9.88"
"1046","화귀","사람들이 사라진다","9.86"
"1047","쌍둥이부부일기","쌍둥이처럼 똑닮은 부부의 알콩달콩 개그일기","9.87"
"1048","범인에 대하여","아름답지 못할망정 질척이는 로맨스","9.87"
"1049","지구를 움직이는 소년들","Boys Be Ambitious","9.80"
"1050","RUN","영웅이 없는 세상... 스스로를 구원하기 위한 소년의 하드보일드 복수극!!","9.79"
"1051","블루믹 (BlueMIC)","연재분업데이트","9.88"
"1052","갑자기판타지","판타지책속으로 들어가다","9.85"
"1053","눈치없는 내 친구!","캠퍼스 이야기","9.84"
"1054","요스토리/죽음.그물","오랜만이에요","9.72"
"1055","눈꽃","나의 반려묘가 사람이라니","9.84"
"1056","생산직 툰","생산직 업무를 하면서 느낀 재미난 에피소드를 4컷 만화로 담았습니다.","9.85"
"1057","뷰티풀 싱글 라이프","이 남자가 만족하고 사는법","9.89"
"1058","숨비","동성애자, 몽상가, 가출 청소년","9.82"
"1059","겨울밤","묘단과 아람의 이야기","9.85"
"1060","나고야","밤 낮이 다른 여고생 작가의 은밀한 복수와 스릴넘치는 성장기","9.58"
"1061","흐려지지만 선명하게","인연에 관한 세가지 이야기","9.68"
"1062","무쇠 후라이팬","무쇠팬 쓰는 남자!!","9.90"
"1063","반지하셋방","자매의 자취생활","9.89"
"1064","로보택틱스","AOS 게임 판타지","9.78"
"1065","털털하지만 괜찮아!","조금 털털해도 난 좋아.","9.23"
"1066","드리머","액션판타지","9.41"
"1067","퇴마부","와플, 우냐","9.81"
"1068","셀프피쉬","당신의 물고기는","9.87"
"1069","인연입니까?","우리도 인연일까.","9.70"
"1070","구세의 블레이딩","소년과 소녀의 이야기","9.70"
"1071","신의 프시키온","운명에 맞서는 형제의 이야기.","9.84"
"1072","느루느루하게","스펙타클 하루일기","9.79"
"1073","구라디우스","판타지라이프","9.69"
"1074","보스 인 스쿨","Boss In School","9.88"
"1075","지구인입니다","외계인들 사이로 납치된 지구인","9.88"
"1076","오늘도 형제는 평화롭다","돈독한 형제들","9.89"
"1077","하이퍼(HYPER)","히어로 서바이벌 오디션","9.46"
"1078","그림자 가족","가족의 그림자가 되어 살아가는 사람들의 상처를 다룬 이야기","9.90"
"1079","모아이 스토리","모아이와 친구들의 일상이야기","9.86"
"1080","김치걸 x 밀크티보이","한국여자+홍콩남자","9.86"
"1081","스피크업 히어로","판타지 액션 히어로.","9.55"
"1082","페더","무릉도원 판타지","9.86"
"1083","사신기","사신을 사랑한 인간","9.80"
"1084","우리집에 곰이 이사왔다","마법의 숲,테바의 최정예 요원 곰토토! 국가의 명령으로 인간 세상으로 파견되었다. 털북숭이계의 에이스, 곰토토의 파란만장한 인간세상 개고생 라이프!","9.89"
"1085","얼티미터","궁극에 선 자","9.90"
"1086","위기의 왕씨형제들","위왕이 돌아왔다!!","9.87"
"1087","천사에게는 날개가 없다","인간이 되어 버린 천사와 영혼을 잃어버린 소녀","9.87"
"1088","히어로망스","로망스작가의 모험","9.85"
"1089","꿀밤","허니 나이트.","9.86"
"1090","눈꽃의 심장","장르 파괴 액션물","9.74"
"1091","버기버그","곤충들의 마법소녀 버기!","9.86"
"1092","하제","신의 아이와의 기담","9.87"
"1093","랑앤마눌","부부의 에피소드","9.79"
"1094","위 아 애니멀스","동물이 되어","9.87"
"1095","아침식사 됩니다","반요들의 일상이야기","9.88"
"1096","본격 연애 이야기!","코믹 공감 연애물","9.74"
"1097","금지클럽","금단의사랑","9.72"
"1098","그녀는 나를 싫어해","하지만 나는 그녀를..","9.89"
"1099","라인리스 :: Lineless","Lineless","9.85"
"1100","유만즈","심장 없는 엑소시스트","9.85"
"1101","뷰티어스 인","오드아이(ODD EYE)","7.55"
"1102","괭씨의 나태한 세상","겨털로 감정표현","9.63"
"1103","기억들","기억을 읽는 남자와 기억을 숨기는 여자, 그리고 죽은 이들의 기억에 관한 이야기.","9.89"
"1104","소년의 신성","소년 무신을 만나다.","9.85"
"1105","글라디우스 프로젝트","헤레틱과 인간","9.88"
"1106","투명 매니큐어를 바르는 승무원","현직 승무원 로나의 사막비행일지","9.88"
"1107","숙이네 이야기","오독이들(다섯강아지), 빠다언니, 숙이가 함께 살며 겪어가는 즐거운 에피소드가 있는 곳","9.82"
"1108","칼로리메트리","로맨스 스릴러","9.75"
"1109","기생하는 심장","감정과 관계에 관한 이야기들","9.86"
"1110","너를 잃는 숲","숲에 들어가지 마렴, 소중한 걸 잃게 된단다."" 경고를 무시하고 들어선 숲에서 시엘은 의문의 소녀인 로사나를 만나게 되는데...","9.82"
"1111","일코선생","""인생이 덕질에 방해가 된다"" - 완벽한 선생의 이중생활","9.88"
"1112","마법사와 꼬마","운명일까?","9.84"
"1113","화이트데이","너흰 그냥 친구야!!","9.30"
"1114","산타라떼(Santa Latte)","리메이크","9.86"
"1115","메리의 미쿡 정복기","먼 타지땅에서 한국인의 끈기로 성공하는 메리","9.81"
"1116","공감없는이야기","약간파랗의 공감없는이야기","9.00"
"1117","이웃집의 스토커군","훈남 스토커가 옆집에 산다.","9.63"
"1118","페이트","수명을 보는 남자","9.72"
"1119","예쁘니까 괜찮아","전학생 영희가 온다!","9.87"
"1120","새벽에 듣는 만화","새벽감성 노래만화","9.87"
"1121","화요일에 죽는 남자","화요일에 죽는 남자","9.58"
"1122","짐승뎐","연재중지","9.87"
"1123","안녕하세요 간호사입니다","나는 남자간호사다","9.84"
"1124","떡볶이 가게 아가씨","떡볶이 가게 사장님 희란이 이야기","8.66"
"1125","트윙클","내여친은 5살 아역스타","9.52"
"1126","작심삼일 운동툰","넓고 얕은 그녀의 운동기","9.78"
"1127","코르보(Corvo)","먹거나 먹히거나.","9.86"
"1128","편집자","누군가 당신을 훔쳐보고 있다","9.60"
"1129","아빠 내일은 뭐하고 놀까?","조금은 특별한 아버지와 아들의 이야기","9.80"
"1130","신혼의 맛","갑질하는 아내 VS 을질하는 남편, 평생 신혼처럼 살기로 작정하다!! 과연?!","9.00"
"1131","동아리방 202호","개성 넘치는 7명의 동아리이야기(자유연재)","9.87"
"1132","사이트 인 킬러","잔혹 판타지","9.86"
"1133","레드헤링","슬럼가에서 사는 사람들","9.66"
"1134","연애고자 모하나","망한 연애들 이야기","9.85"
"1135","한국인이다","한국인이다","9.80"
"1136","올빼미집","안녕하세요 올빼미입니다. 언제나처럼 카툰으로 찾아뵙겠습니다.","9.09"
"1137","오늘의 퇴마","오늘의 퇴마","9.87"
"1138","환상동화 모음집","어른을 위한 동화","9.65"
"1139","4번째 세계","만 이천년 전의 사랑이야기","9.59"
"1140","마당개의 인생","개와 소년의 우정과 모험","9.73"
"1141","빗자루도깨비 태비","도깨비 이야기","9.87"
"1142","병원에서온그대","소아청소년과 전공의와 연애하듯 살아가는 일상툰","9.74"
"1143","잭(J.a.c.k)","돌아왔습니다!","9.21"
"1144","열정호구","사회초년생 수난기","9.87"
"1145","솔로인커플","4x4컷 황당로맨스","9.85"
"1146","플라즈마걸스","우주경찰 소녀들","9.84"
"1147","에스프레소 케이크","“나는 그날, 차민재를 만난 뒤 끊었던 담배를 다시 피우기 시작했다.”","9.86"
"1148","그 중에 나는 없었다","그 아이의 시선에는 내가 있을까?","9.87"
"1149","렝드","판타지 드라마","9.85"
"1150","청춘의 모퉁이","서툰 어른, 30대. 청춘의 모퉁이에 서 있는 그들의 이야기 (월,목 연재)","9.85"
"1151","오늘도 핸드메이드!","딱히 쓸모없지만, 매일 해도 좋으니까","9.86"
"1152","말랑말랑인생","말랑말랑한 인생이야기.","9.85"
"1153","막순이","막순의 애틋한 첫사랑","9.85"
"1154","몽상가 죽이기","악몽을 설계하는 소년","9.57"
"1155","고양이 마법학교","cats magic school","9.79"
"1156","그 어느 날, 우리는 서로를 바라보았다","어느 우리","9.64"
"1157","볼빨간씨의 하루","소소한 일상","9.34"
"1158","마지막휴가","군대만화(실화)","9.62"
"1159","너에게 말하지 못한 얘기","몽환판타지.","9.83"
"1160","맘스 다이어리","쌩 초짜 엄마 아빠의 육아일기","9.78"
"1161","꼬매","꼬매의 일상이야기","9.75"
"1162","달의 기억","판타지/ 빛 속에 감추어진 잃어버린 이야기.","9.79"
"1163","고양이 프린스","이유없이 왕따 당하는 소녀의 특별한 냥줍 사건","9.79"
"1164","지금은 37.2도","사랑을 만드는 온도 37.2도. 내 온도를 만드는건 누구?","9.75"
"1165","꼬마마법사 박광태","배틀코믹스에서 뵈요!","9.75"
"1166","구사일생","어느날, 난 죽었다.","9.71"
"1167","아더스 (others)","귀신들의 사는 이야기","9.78"
"1168","스프린터","단편만화 모음집","9.87"
"1169","결혼해줘","신혼생활","9.83"
"1170","완전범죄","이제부터 나는 범죄자다.","9.69"
"1171","죽은 자들의 도시에서","좀비웹툰","9.73"
"1172","끝난게 아니다 (청춘은 야구&사랑)","청춘=야구&사랑","9.65"
"1173","소소캣다이어리","깜찍한 고양이들의 소소한 일상과 사색","9.75"
"1174","지금은 가난중","빈곤한 우리네 청춘","9.86"
"1175","디노와 브리","마누라가 직장상사","9.64"
"1176","너와 나의 90일","흔하지만 흔하지않았던 너와 나의 90일","9.85"
"1177","허니허니","리얼 실시간 임신출산 웹툰!!","9.86"
"1178","클라푸티 듀스","미소녀 디저트 만화","9.84"
"1179","산들바람","10,20,30일 나와요!","9.83"
"1180","차가움에게 은총을","괜찮은 걸까?","9.83"
"1181","일상을 지켜라","좀 특이한 사람들의 일상","9.88"
"1182","라라파루자","격툰","9.80"
"1183","청춘금지","일상툰","9.74"
"1184","초상화","명화 속 소녀와 화가","9.86"
"1185","촉수괴물 M","육아 판타지","9.87"
"1186","발자국이 녹기전에","시대물 로맨스","9.87"
"1187","엥앙일기","엥앙그림일기","9.86"
"1188","환생게임","환생서바이벌 배틀","9.48"
"1189","내 신랑은 구미호","구미호가 나오는 만화","9.48"
"1190","Live Live Dead","본격 좀비물을 가장한 허세쩌는 만화","9.47"
"1191","폭풍의 짱빨라","열혈 질주 만화","8.82"
"1192","교실공략기","초등교사 오토리","9.85"
"1193","낭만은 원래 돈이 없어야 하는 거래","맑은 수채화로 그려낸 감성 가득 유럽여행기.","9.85"
"1194","누군가의 이야기","어쩌면 당신의","9.87"
"1195","우주에서제일못생긴설정이지만,그래도연애할수있을거같아","이 것은.. 순정만화다. 우젤못.","9.85"
"1196","소녀의 마음으로","영혼이 뒤바뀜","9.85"
"1197","지켜주지못해서미안해","성장기 추억","9.86"
"1198","귀각시","나름, 로맨스","9.85"
"1199","슬립워커","몽유병에 관한 이야기","9.84"
"1200","성장호르몬","-","9.81"
"1201","기프트!","판타지","9.87"
"1202","마녀 어머니와 좀비 아들","특별한 모자의 이야기","9.85"
"1203","더 키친 부오노","여대 앞 파스타집에서 펼쳐지는 일상&로맨스!","9.74"
"1204","UNDER UPRISE","지하세계에 살게 된 인류, 그 안에서 벌어지는 한 남매의 치열한 생존기.","9.81"
"1205","우리부부는개발개발해","일상&결혼생활툰","9.85"
"1206","백풍의 신령 가무","백개의 바람을 다루는 신령","9.47"
"1207","곰신남","여군을 아내로 둔 본격 주말부부 이야기","9.87"
"1208","엔드와 세이브",".","9.62"
"1209","연애싫어","정식연재","9.86"
"1210","달과 바다와 관찰자","근미래 여행 모험 SF","9.87"
"1211","네가 머무는 자리","씨앗이태어날때까지","9.83"
"1212","다프트기어","안드로이드 판타지","9.70"
"1213","야귀록(夜鬼綠)","특별한 능력을 가진 귀사자 vs 야귀","9.85"
"1214","로즈관찰일기","로즈관찰일기","9.79"
"1215","완벽한 멍청이들","상태 좋은 유전자들의 상태 안 좋은 이야기","9.75"
"1216","[BL] Fools","캠퍼스 로맨스","9.80"
"1217","이클립스","이세계 판타지","9.87"
"1218","차원이 다른 만화","그는 뭔가 다르다.","9.85"
"1219","금수저","부모를 바꿔 금수저가 된다! 금요연재","9.85"
"1220","천상열차분야지도","옥황상제와 별자리","9.87"
"1221","송사리 레볼루션!","동아리 <혁명>","9.85"
"1222","아무 말이나 해(보) SHOW","<아무 말이나 해(보) SHOW> 에서 들려드리는 사람 사는 이야기","9.85"
"1223","딩가딩 서콩","서콩의 일상","9.85"
"1224","넘버그레이","원치 않는 힘을 가진 아이들의 이야기.","9.86"
"1225","2015 범죄스릴러 에스","과거에 있었던 연쇄살인사건.. 막아야만한다.","9.74"
"1226","fiction or nonfiction","변태같고 퀴퀴한일기","9.85"
"1227","대학일기","재수하고 대학입학","9.90"
"1228","지켜라! 밥그릇","밥그릇 지킵니다","9.85"
"1229","Free Or UNfree","우연일까 운명일까","9.80"
"1230","저편의 그림자","후련한 총격액션,  남자는 쏘는거다.","9.79"
"1231","에르나크","눈 떠 보니 게임 속?!","9.85"
"1232","갱스터","암흑가, 마피아, 보스, 그러나 코믹.","9.49"
"1233","음남미녀","음대생과 미대생의 이야기","9.87"
"1234","여고남","매 주 금요일 업뎃","9.54"
"1235","마왕이 상병신","정직한 제목","9.87"
"1236","묵색임금","판타지/화요일 연재!","9.85"
"1237","먼지소녀","불운한 소녀와 불운을 보는 소년의 이야기.","8.88"
"1238","인생팔이청년","인생팔이","9.85"
"1239","지구의 태엽","범죄물, 두뇌물","9.85"
"1240","불멸의 드래곤","전설이 언데드로 부활하다","9.51"
"1241","판데모니움","악마의 지옥탈출","9.59"
"1242","GO! 신나고","꼬꼬마 고독한의 농구를 통한 성장 스토리","9.58"
"1243","살랑이는 하루","봄바랑처럼 살랑이는 일상툰","9.75"
"1244","당신은 왼손을 모른다","미스터리&감성","9.87"
"1245","하늘과 하늘의 순정","하늘이의 순정만화 이야기","9.82"
"1246","리브 하이","용림고 학생들의 평범할 것 없는 하루.(자유연재)","9.58"
"1247","네모랜드","네모들의 이야기","9.77"
"1248","분홍분홍해","메구스타스투♥","9.85"
"1249","플레이어","판타지","9.71"
"1250","카니발라이즈","다크판타지","9.85"
"1251","고양이가 할퀴고 간 자리","헤어질때 느껴지는 아픔이 마치 고양이가 할퀴고 간 느낌...","9.82"
"1252","노하우","본격 생활밀착형 노가다 만화. 인생살이 왕도는 없다!","9.77"
"1253","방과후에","자유연재","9.84"
"1254","포도나무 소녀","포도나무","9.79"
"1255","너희가 국딩을 아느냐?!","1995년! 초딩이 아닌 국딩이 간다!","9.84"
"1256","모던픽션A: 삼국지 표류도시","최후 인류 우주 표류","9.82"
"1257","체크포인트","<체크포인트> 시간을 되돌릴 수 있는 초능력자 주인공에게 벌어지는 위험한 사건들","9.68"
"1258","요신님의 이름으로","평화롭지 못한 이야기","9.65"
"1259","79년생. 세상과 7979하다.","79년생. 세상과 7979하다.","9.83"
"1260","나와 악수하는 시간","너와 내가 만났다.","9.83"
"1261","내 고양이! 님","고양이와 동거!","9.85"
"1262","에스키스","매주 수요일","9.85"
"1263","하이타이","태국에서 놀고먹기","9.83"
"1264","바나나 스플릿","첫사랑 사수기.","9.66"
"1265","지구평화","HARMONY","9.46"
"1266","신모양의 이 모양 저 모양","이런저런 이야기","9.85"
"1267","모순의 남자","모순남 김현우 이야기","9.74"
"1268","드래곤 카이트","드래곤 카이트","9.70"
"1269","Walking In The Dark","소년병 이야기","9.86"
"1270","블랙앤서","청춘 농구 드라마","9.74"
"1271","리얼 소꿉친구","소꿉친구 로맨스","9.86"
"1272","A의 세계","마지막 학생들","9.41"
"1273","19세기 비망록","위험한 오라버니와 금단의 재회. 제1회 네이버 웹소설 공모전 장려상 수상 및 연재작 <19세기 비망록> 원작.","9.83"
"1274","두남자일기","평범한 동거","9.86"
"1275","다이아 하트의 안내인","아마 마법소녀","9.12"
"1276","붕어빵 육아일기","인간세상으로 나온 붕어빵 육아일기","9.30"
"1277","연애천재","로맨스코메디","9.86"
"1278","바(Bar)","바텐더","9.88"
"1279","참아줘요, 마리안느!","베일에 싸여 있는 공주와 하녀의 일상 스토리~!!","9.41"
"1280","하이스쿨 히어로즈","입시어드벤처","9.77"
"1281","야수본능","(연재종료)","9.51"
"1282","생각그물.","머리속에 잠들어있는 동화들.","9.86"
"1283","말랑하게 센티멘탈","청춘이란 이름의 아이들, 그 달콤쌉쌀한 이야기","9.81"
"1284","듀이","드래곤 판타지","9.85"
"1285","비로 물드는 꿈","뱀의 임","9.85"
"1286","투명한 동거","유령과 인간의 아슬아슬한 동거 생활","9.85"
"1287","은조","판타지 액션!","9.05"
"1288","비만곰의 정석 다이어트","105kg, 비만곰의 2년만에 50kg를 감량하다.","9.77"
"1289","점심식탁","매일 매일 점심을 함께 먹는 두 여자의 점심식탁이야기","9.85"
"1290","자전거 도둑","유쾌발랄 하고싶다","7.86"
"1291","공주님 마음대로!","레몬 이야기","9.48"
"1292","To.[M]","공지","9.81"
"1293","사자머리와호깜대","사자머리와 뻔뻔한 세냥이들의 일상다반사","9.74"
"1294","실례지만 잠시 지구 좀 멸망시키겠습니다","추리서바이벌 학원물","9.84"
"1295","CAT","자유연재","9.83"
"1296","더미","실험용 인형 더미의 성장기","9.85"
"1297","나는 공주다","공주가뚱녀가됐어","9.61"
"1298","유피씨의 그림일기","그림일기 시즌.2","9.67"
"1299","나를 키워주세요","인간사육","9.79"
"1300","개년들","개년들?","9.87"
"1301","포이즌 아가씨","독을 품은 여자","9.87"
"1302","찬란하게 드리우다","행복하지 못한 남자","9.87"
"1303","호랑각시","자유연재입니다. 죄송합니다.","9.18"
"1304","아비터","각자의 세계를 지키기 위한 존재들의 치열한 싸움.[전 세퍼레이트 웨이]","9.78"
"1305","좀비신드롬","좀비 로멘스 스릴러","9.85"
"1306","소원을 이루어 줄게!","부자들의 일상 4차원 개그!","9.53"
"1307","크리스마스는 쨈과 함께","개가 된 악마","9.86"
"1308","731바이러스","바이러스는 누구의 책임인가?","9.76"
"1309","야상곡","뱀파이어의 표적이 되는 사람들, 그리고 그 뒤를 쫓는 사람들","9.75"
"1310","낙타의 숲","바이러스와 사투","9.62"
"1311","사랑니(confused)","일상툰같은 연애툰","9.86"
"1312","스타일리쉬 리벤지","현대배경 액션판타지","9.63"
"1313","떡신사바","도깨비이야기","9.78"
"1314","사신과 소녀","순정 판타지","9.86"
"1315","애니멀아이즈","신개념 인체 판타지","9.77"
"1316","마미므메모","난다 냄새가","9.86"
"1317","사람교환사업","모든 것을 교환","9.53"
"1318","홀리마운틴","문화혁명!","9.03"
"1319","무브더크라우드","힙합","9.79"
"1320","마계의 황녀","마족 유희물","9.87"
"1321","난감소녀","난감 여고생 4컷 만화","9.83"
"1322","위험한 연자씨","일상의 소소한 이야기를 담은 그림일기입니다","9.71"
"1323","S군의 직딩일기 시즌2","시즌2입니다~!","9.65"
"1324","녹스","NOX.","9.85"
"1325","공부 좀 하자","학원괴기물(怪奇物).","9.85"
"1326","일어나보니 치킨","인간으로 돌아갈래!!!","9.86"
"1327","203호 저승사자","저승사자 맞냐","9.75"
"1328","리틀프린스!","내가너를 사랑하게된일!","9.77"
"1329","별똥별이 떨어졌다","소원 들어주는 별똥별","9.87"
"1330","변이","잔잔한 미스테리  스릴러","9.85"
"1331","정사도 [Saintly Dozen]","12개로 나뉜 대천사장의 심장을 찾아라","8.07"
"1332","우리집 브로콜리","비식용 브로콜리","9.87"
"1333","반짝반짝 행복해","반짝반짝한 이야기","9.25"
"1334","마왕 옆자리 비서 한 마리","마왕을 물리치는 용사보다 힘들게 일하는 노동자의 이야기","9.81"
"1335","깨알공장공장장","고소한 결혼권장 웹툰!!!","9.50"
"1336","안녕?위드니","일곱아이들이야기","9.87"
"1337","안쭝의 소심러브","항상 핀트가 미묘하게 어긋나는 팬더의 사는 이야기","9.67"
"1338","젠체스토리","젠체의 일상속으로","9.37"
"1339","Somewhere","동성애 만화","9.86"
"1340","여고를 아느냐","리얼 여고 100%","9.85"
"1341","캐스팔루크","카페 판타지","9.73"
"1342","페인포인트 PAINPOINT","액션판타지","9.62"
"1343","눈을감다","그때…그때 왜 난 모른척 하지 않았을까…","9.68"
"1344","할로, 케빈!","옥수수군의 일기, 할로, 케빈!","9.81"
"1345","주전부리","부부웹툰","9.86"
"1346","리부트","나는 죽었다. 그런데...","9.76"
"1347","프러미스 : 강철의 혼","거대로봇 + 오글","9.45"
"1348","서른살을 살았어","나의 서른살, 너의 서른살, 우리들의 서른살!","9.83"
"1349","청사나이","청사나이!!","9.84"
"1350","아싸라비아","꽁냥꽁냥","9.86"
"1351","연놈","연놈","9.85"
"1352","SCP-The Administrator","확보, 격리, 보호","9.31"
"1353","대작","전 국민의 이목을 집중시킨 한권의 소설, 그 뒤에 숨겨진 피로 얼룩진 비밀.","9.83"
"1354","CANADADA!","버라이어티한 캐나다 워킹홀리데이 체험기","9.86"
"1355","그대와 청춘","청춘로맨스","9.85"
"1356","우.할.까","4컷 개그 릴레이","9.81"
"1357","5인전쟁","판타지&전쟁","9.87"
"1358","미쓰토바","토바의 일상이야기!","9.86"
"1359","밑밥","암울하고 답답한 현실. 아름답고 생명력 넘치는 바다. 그 대척점에서 낚시를 만나다.","9.83"
"1360","고민상담특별부","랭킹 시스템 학교","9.86"
"1361","혼자를 기르는 법","혼자였고 또 혼자일","9.85"
"1362","모두 어디로 간걸까?","제주도 생활기","9.70"
"1363","당신을 사랑하고 싶습니다.","고딩대딩의청춘사랑","9.76"
"1364","무한몽","해몽, 예지몽, 꿈에 대한 이야기","9.78"
"1365","왕의정원","자유연재→격주연재로! 본격 드래곤판타지!","9.74"
"1366","사형제","4형제 이야기","9.88"
"1367","다섯개의이름","악마견비글을키우다","9.76"
"1368","오늘만 사는 토끼가면","왕따는 SNS를 타고~* 에라 모르겠다. 오늘만 산다!!!  얼짱, 기획사 연습생 막장 폭로방송 토끼가면","9.83"
"1369","아리랑부부","결혼 탐구 생활","9.81"
"1370","진짜여군","진짜여군의 진짜진짜 여군이야기","9.87"
"1371","얼인의 만아 (얼仁義 滿我)","사라져가는 우리 전통문화를 들춰보는 만화입니다.","9.85"
"1372","열렙전사","본격 명품 판타지 액션 겜만화","9.70"
"1373","악마와 티타임","본격 요양원 만화","9.86"
"1374","힐데르트 캐슬","러브액션 판타지","9.42"
"1375","우주대모험","황당한 가족의 기상천외 우주여행!","9.20"
"1376","언더 더 애플트리","놀탱 놀탱","9.30"
"1377","신과 인간에 관한 재밌는 상상화","신과 인간의 관계는...??","9.80"
"1378","솔로가 좋다.","나혼자사는솔로툰","9.87"
"1379","죽은자를 상대하는 방법","좀비물 입니다.","9.86"
"1380","루크벨라의 우아한인생","남주없음여자둘만나옴","9.87"
"1381","일상 로맨스","소소한 일상들","9.85"
"1382","이상징후(異常徵候)","초능력은개뿔","9.85"
"1383","사자(使者)","최초 여자 염라대왕의 탄생?! 본격 저세상 판타지 로맨스","9.86"
"1384","강을 그리다","픽션사극","9.87"
"1385","어렴풋이","글/그림 휘를","9.80"
"1386","헬로리틀또리미","본격 과거일상툰!","9.86"
"1387","쥐인님과 나","지극히쥐덕한생활 :3","9.84"
"1388","그마남 이야기","그마법사가남기고간이야기","9.86"
"1389","사나울","스물아홉 설레임","9.85"
"1390","SDB","고교당구왕","9.69"
"1391","고양이 뚜껑","말하는 고양이!","9.86"
"1392","가라, 로봇!","본격 로봇 순애물","9.62"
"1393","성검의 홀리소드","성검에 얽힌 모험이야기.","9.79"
"1394","어둠 속을 날아서","-","9.73"
"1395","물속의 고요","꿈에서 마주친 꼬마","9.85"
"1396","판타스틱! 티티우스 표류기","인어의 육지표류기","9.86"
