"","comicName","comicSummary","comicGrade"
"1450","여고남","매 주 금요일 업뎃","9.54  "
"1451","마왕이 상병신","정직한 제목","9.87  "
"1452","묵색임금","판타지/화요일 연재!","9.85  "
"1453","먼지소녀","불운한 소녀와 불운을 보는 소년의 이야기.","8.88  "
"1454","인생팔이청년","인생팔이","9.85  "
"1455","지구의 태엽","범죄물, 두뇌물","9.85  "
"1456","불멸의 드래곤","전설이 언데드로 부활하다","9.51  "
"1457","판데모니움","악마의 지옥탈출","9.59  "
"1458","GO! 신나고","꼬꼬마 고독한의 농구를 통한 성장 스토리","9.58  "
"1459","살랑이는 하루","봄바랑처럼 살랑이는 일상툰","9.75  "
"1460","당신은 왼손을 모른다","미스터리&감성","9.87  "
"1461","하늘과 하늘의 순정","하늘이의 순정만화 이야기","9.82  "
"1462","리브 하이","용림고 학생들의 평범할 것 없는 하루.(자유연재)","9.58  "
"1463","네모랜드","네모들의 이야기","9.77  "
"1464","분홍분홍해","메구스타스투♥","9.85  "
"1465","플레이어","판타지","9.71  "
"1466","카니발라이즈","다크판타지","9.85  "
"1467","고양이가 할퀴고 간 자리","헤어질때 느껴지는 아픔이 마치 고양이가 할퀴고 간 느낌...","9.82  "
"1468","노하우","본격 생활밀착형 노가다 만화. 인생살이 왕도는 없다!","9.77  "
"1469","방과후에","자유연재","9.84  "
"1470","포도나무 소녀","포도나무","9.79  "
"1471","너희가 국딩을 아느냐?!","1995년! 초딩이 아닌 국딩이 간다!","9.84  "
"1472","모던픽션A: 삼국지 표류도시","최후 인류 우주 표류","9.82  "
"1473","체크포인트","<체크포인트> 시간을 되돌릴 수 있는 초능력자 주인공에게 벌어지는 위험한 사건들","9.68  "
"1474","요신님의 이름으로","평화롭지 못한 이야기","9.65  "
"1475","79년생. 세상과 7979하다.","79년생. 세상과 7979하다.","9.83  "
"1476","나와 악수하는 시간","너와 내가 만났다.","9.83  "
"1477","내 고양이! 님","고양이와 동거!","9.85  "
"1478","에스키스","매주 수요일","9.85  "
"1479","하이타이","태국에서 놀고먹기","9.83  "
"1480","바나나 스플릿","첫사랑 사수기.","9.66  "
"1481","지구평화","HARMONY","9.46  "
"1482","신모양의 이 모양 저 모양","이런저런 이야기","9.85  "
"1483","모순의 남자","모순남 김현우 이야기","9.74  "
"1484","드래곤 카이트","드래곤 카이트","9.70  "
"1485","Walking In The Dark","소년병 이야기","9.86  "
"1486","블랙앤서","청춘 농구 드라마","9.74  "
"1487","리얼 소꿉친구","소꿉친구 로맨스","9.86  "
"1488","A의 세계","마지막 학생들","9.41  "
"1489","19세기 비망록","위험한 오라버니와 금단의 재회. 제1회 네이버 웹소설 공모전 장려상 수상 및 연재작 <19세기 비망록> 원작.","9.83  "
"1490","두남자일기","평범한 동거","9.86  "
"1491","다이아 하트의 안내인","아마 마법소녀","9.12  "
"1492","붕어빵 육아일기","인간세상으로 나온 붕어빵 육아일기","9.30  "
"1493","연애천재","로맨스코메디","9.86  "
"1494","바(Bar)","바텐더","9.88  "
"1495","참아줘요, 마리안느!","베일에 싸여 있는 공주와 하녀의 일상 스토리~!!","9.41  "
"1496","하이스쿨 히어로즈","입시어드벤처","9.77  "
"1497","야수본능","(연재종료)","9.51  "
"1498","생각그물.","머리속에 잠들어있는 동화들.","9.86  "
"1499","말랑하게 센티멘탈","청춘이란 이름의 아이들, 그 달콤쌉쌀한 이야기","9.81  "
"1500","듀이","드래곤 판타지","9.85  "
"1501","비로 물드는 꿈","뱀의 임","9.85  "
"1502","투명한 동거","유령과 인간의 아슬아슬한 동거 생활","9.85  "
"1503","은조","판타지 액션!","9.05  "
"1504","비만곰의 정석 다이어트","105kg, 비만곰의 2년만에 50kg를 감량하다.","9.77  "
"1505","점심식탁","매일 매일 점심을 함께 먹는 두 여자의 점심식탁이야기","9.85  "
"1506","자전거 도둑","유쾌발랄 하고싶다","7.86  "
"1507","공주님 마음대로!","레몬 이야기","9.48  "
"1508","To.[M]","공지","9.81  "
"1509","사자머리와호깜대","사자머리와 뻔뻔한 세냥이들의 일상다반사","9.74  "
"1510","실례지만 잠시 지구 좀 멸망시키겠습니다","추리서바이벌 학원물","9.84  "
"1511","CAT","자유연재","9.83  "
"1512","더미","실험용 인형 더미의 성장기","9.85  "
"1513","나는 공주다","공주가뚱녀가됐어","9.61  "
"1514","유피씨의 그림일기","그림일기 시즌.2","9.67  "
"1515","나를 키워주세요","인간사육","9.79  "
"1516","개년들","개년들?","9.87  "
"1517","포이즌 아가씨","독을 품은 여자","9.87  "
"1518","찬란하게 드리우다","행복하지 못한 남자","9.87  "
"1519","호랑각시","자유연재입니다. 죄송합니다.","9.17  "
"1520","아비터","각자의 세계를 지키기 위한 존재들의 치열한 싸움.[전 세퍼레이트 웨이]","9.78  "
"1521","좀비신드롬","좀비 로멘스 스릴러","9.85  "
"1522","소원을 이루어 줄게!","부자들의 일상 4차원 개그!","9.53  "
"1523","크리스마스는 쨈과 함께","개가 된 악마","9.86  "
"1524","731바이러스","바이러스는 누구의 책임인가?","9.76  "
"1525","야상곡","뱀파이어의 표적이 되는 사람들, 그리고 그 뒤를 쫓는 사람들","9.75  "
"1526","낙타의 숲","바이러스와 사투","9.62  "
"1527","사랑니(confused)","일상툰같은 연애툰","9.86  "
"1528","스타일리쉬 리벤지","현대배경 액션판타지","9.63  "
"1529","떡신사바","도깨비이야기","9.78  "
"1530","사신과 소녀","순정 판타지","9.86  "
"1531","애니멀아이즈","신개념 인체 판타지","9.77  "
"1532","마미므메모","난다 냄새가","9.86  "
"1533","사람교환사업","모든 것을 교환","9.53  "
"1534","홀리마운틴","문화혁명!","9.03  "
"1535","무브더크라우드","힙합","9.79  "
"1536","마계의 황녀","마족 유희물","9.87  "
"1537","난감소녀","난감 여고생 4컷 만화","9.83  "
"1538","위험한 연자씨","일상의 소소한 이야기를 담은 그림일기입니다","9.71  "
"1539","S군의 직딩일기 시즌2","시즌2입니다~!","9.65  "
"1540","녹스","NOX.","9.85  "
"1541","공부 좀 하자","학원괴기물(怪奇物).","9.85  "
"1542","일어나보니 치킨","인간으로 돌아갈래!!!","9.86  "
"1543","203호 저승사자","저승사자 맞냐","9.75  "
"1544","리틀프린스!","내가너를 사랑하게된일!","9.77  "
"1545","별똥별이 떨어졌다","소원 들어주는 별똥별","9.87  "
"1546","변이","잔잔한 미스테리  스릴러","9.85  "
"1547","정사도 [Saintly Dozen]","12개로 나뉜 대천사장의 심장을 찾아라","8.07  "
"1548","우리집 브로콜리","비식용 브로콜리","9.87  "
"1549","반짝반짝 행복해","반짝반짝한 이야기","9.25  "
"1550","마왕 옆자리 비서 한 마리","마왕을 물리치는 용사보다 힘들게 일하는 노동자의 이야기","9.81  "
"1551","깨알공장공장장","고소한 결혼권장 웹툰!!!","9.50  "
"1552","안녕?위드니","일곱아이들이야기","9.87  "
"1553","안쭝의 소심러브","항상 핀트가 미묘하게 어긋나는 팬더의 사는 이야기","9.67  "
"1554","젠체스토리","젠체의 일상속으로","9.37  "
"1555","Somewhere","동성애 만화","9.86  "
"1556","여고를 아느냐","리얼 여고 100%","9.85  "
"1557","캐스팔루크","카페 판타지","9.73  "
"1558","페인포인트 PAINPOINT","액션판타지","9.62  "
"1559","눈을감다","그때…그때 왜 난 모른척 하지 않았을까…","9.68  "
"1560","할로, 케빈!","옥수수군의 일기, 할로, 케빈!","9.81  "
"1561","주전부리","부부웹툰","9.86  "
"1562","리부트","나는 죽었다. 그런데...","9.76  "
"1563","프러미스 : 강철의 혼","거대로봇 + 오글","9.45  "
"1564","서른살을 살았어","나의 서른살, 너의 서른살, 우리들의 서른살!","9.83  "
"1565","청사나이","청사나이!!","9.84  "
"1566","아싸라비아","꽁냥꽁냥","9.86  "
"1567","연놈","연놈","9.85  "
"1568","SCP-The Administrator","확보, 격리, 보호","9.31  "
"1569","대작","전 국민의 이목을 집중시킨 한권의 소설, 그 뒤에 숨겨진 피로 얼룩진 비밀.","9.83  "
"1570","CANADADA!","버라이어티한 캐나다 워킹홀리데이 체험기","9.86  "
"1571","그대와 청춘","청춘로맨스","9.85  "
"1572","우.할.까","4컷 개그 릴레이","9.81  "
"1573","5인전쟁","판타지&전쟁","9.87  "
"1574","미쓰토바","토바의 일상이야기!","9.86  "
"1575","밑밥","암울하고 답답한 현실. 아름답고 생명력 넘치는 바다. 그 대척점에서 낚시를 만나다.","9.83  "
"1576","고민상담특별부","랭킹 시스템 학교","9.86  "
"1577","혼자를 기르는 법","혼자였고 또 혼자일","9.85  "
"1578","모두 어디로 간걸까?","제주도 생활기","9.70  "
"1579","당신을 사랑하고 싶습니다.","고딩대딩의청춘사랑","9.76  "
"1580","무한몽","해몽, 예지몽, 꿈에 대한 이야기","9.78  "
"1581","왕의정원","자유연재→격주연재로! 본격 드래곤판타지!","9.74  "
"1582","사형제","4형제 이야기","9.88  "
"1583","다섯개의이름","악마견비글을키우다","9.76  "
"1584","오늘만 사는 토끼가면","왕따는 SNS를 타고~* 에라 모르겠다. 오늘만 산다!!!  얼짱, 기획사 연습생 막장 폭로방송 토끼가면","9.83  "
"1585","아리랑부부","결혼 탐구 생활","9.81  "
"1586","진짜여군","진짜여군의 진짜진짜 여군이야기","9.87  "
"1587","얼인의 만아 (얼仁義 滿我)","사라져가는 우리 전통문화를 들춰보는 만화입니다.","9.85  "
"1588","열렙전사","본격 명품 판타지 액션 겜만화","9.70  "
"1589","악마와 티타임","본격 요양원 만화","9.86  "
"1590","힐데르트 캐슬","러브액션 판타지","9.42  "
"1591","우주대모험","황당한 가족의 기상천외 우주여행!","9.20  "
"1592","언더 더 애플트리","놀탱 놀탱","9.30  "
"1593","신과 인간에 관한 재밌는 상상화","신과 인간의 관계는...??","9.80  "
"1594","솔로가 좋다.","나혼자사는솔로툰","9.87  "
"1595","죽은자를 상대하는 방법","좀비물 입니다.","9.86  "
"1596","루크벨라의 우아한인생","남주없음여자둘만나옴","9.87  "
"1597","일상 로맨스","소소한 일상들","9.85  "
"1598","이상징후(異常徵候)","초능력은개뿔","9.85  "
"1599","사자(使者)","최초 여자 염라대왕의 탄생?! 본격 저세상 판타지 로맨스","9.86  "
"1600","강을 그리다","픽션사극","9.87  "
"1601","어렴풋이","글/그림 휘를","9.80  "
"1602","헬로리틀또리미","본격 과거일상툰!","9.86  "
"1603","쥐인님과 나","지극히쥐덕한생활 :3","9.84  "
"1604","그마남 이야기","그마법사가남기고간이야기","9.86  "
"1605","사나울","스물아홉 설레임","9.85  "
"1606","SDB","고교당구왕","9.69  "
"1607","고양이 뚜껑","말하는 고양이!","9.86  "
"1608","가라, 로봇!","본격 로봇 순애물","9.62  "
"1609","성검의 홀리소드","성검에 얽힌 모험이야기.","9.79  "
"1610","어둠 속을 날아서","-","9.73  "
"1611","물속의 고요","꿈에서 마주친 꼬마","9.85  "
"1612","판타스틱! 티티우스 표류기","인어의 육지표류기","9.86  "
"1613","더 모나크","추방 당한 사탄 그리고..","9.69  "
"1614","애원(愛怨)","남고에 여고생 귀신","9.81  "
"1615","내 첫 사랑에 대한 기억","순정만화","9.87  "
"1616","리바이벌(Revival)","판타지 로맨스","9.77  "
"1617","별끝에서 땅끝까지","별에서 온 별땅이 이야기","9.81  "
"1618","마이 리틀 캐나다","캐나다 적응기","9.85  "
"1619","무의식의 숲","당신이 잠든 사이","9.90  "
"1620","자갈치땅콩","강아지의일기","9.86  "
"1621","두번째의 왕자님","자유 연재","9.88  "
"1622","생생 생활기록부","뭉실뭉실 팡이의 정상적이고 평범한 생활기록부","9.86  "
"1623","발렌티노 다스티","안잘난뱀파이어","9.82  "
"1624","혼원사","영혼을 구하는 자","9.86  "
"1625","내 학생이 싸이코패스일 리가 없어","학원 군상극.","9.85  "
"1626","우렁이라도 좋아","우렁이 로맨스","9.82  "
"1627","그래도 내일은","무무의 인생이야기","9.79  "
"1628","트라우마","손발오글 순정만화","9.91  "
"1629","감염[感染] Infection","푸른빛은 핏빛보다 잔인하다.","8.86  "
"1630","데몬데몬","마계 액션 판타지","9.85  "
"1631","저리가요 마왕씨","날림주의 악필주의 오글주의","9.86  "
"1632","비밀스러운 짝사랑","고교 개그 순정","9.86  "
"1633","유랑인류","온더로드 라이브 여행툰","9.84  "
"1634","달콤한 나의 독일","독일국제연애","9.87  "
"1635","밤의 피조물","고딕 판타지","9.75  "
"1636","외쳐불러 : 나머지 방송반","방송부 이야기","9.81  "
"1637","정귀괴담록","퇴마 액션","9.86  "
"1638","Deep Blue","시한부","9.86  "
"1639","트러블걸","영웅과 악당 둘 다 되어야 했던 소녀의 이야기","9.70  "
"1640","네크로골비","네크로맨서","9.85  "
"1641","인형의 꿈","작은 소망이야기.","9.81  "
"1642","마스크걸","인기여캠BJ의정체는?","9.85  "
"1643","블루 블로썸","블루 블로썸","9.69  "
"1644","왕자님을 인터뷰하는 법","최애캐인터뷰","9.85  "
"1645","하루살이 소년","요일별 가정부들과 함께 하는 소년 하루의 일상","9.87  "
"1646","렛츠고!팜머스쿨!","개그농업학교","9.85  "
"1647","네거티브 칸나","지상최악의마법소녀","9.74  "
"1648","스리핑거","통기타 동아리 스리핑거 이야기","9.65  "
"1649","수트 오브 스파이(suit of spy)","스파이 액션 활극","9.68  "
"1650","그래도 괜찮을까?","세상이 두려운 사람들의 이야기","9.70  "
"1651","악마를 찾는 사람들","악마를 찾는 사람들의 이야기 악마가 만난 사람들의 이야기","9.63  "
"1652","너와 이 세계의 크랙","다른 세계로 끌려들어간 주성이를 중심으로 한 판타지 순정물","9.85  "
"1653","Guarding - 그녀는 나의 웬수..","한없이 순수했던 그 아이......때문에 미쳐버릴거같아..","9.77  "
"1654","데일리 위치","평범한 마녀들의 일상 판타지 사컷만화","9.84  "
"1655","언더그라운드 블러드팩","Sci-fi 웹그래픽노블","9.87  "
"1656","그래, 가끔 하늘을 보자","초보맘 육아 스토리","9.86  "
"1657","틈새의주인","검은 전설의 시작","9.84  "
"1658","1+1","캠퍼스 로맨스","9.87  "
"1659","소나기 통조림","학원드라마","9.83  "
"1660","사랑하는 마음","완결","9.62  "
"1661","바이시클","자전거와 사람들","9.36  "
"1662","이별에서 우리는","남녀의 입장에서 격 화로 진행되는 이별 후의 이야기","9.87  "
"1663","나는 귀머거리다","나는 귀머거리다","9.90  "
"1664","The A","한 건물에 갇힌 이들의 사투","9.82  "
"1665","아이돌 Dis토피아","극평범아이돌만화","9.74  "
"1666","실","인연의 고리.","9.85  "
"1667","조선타임트래블","시간여행★","9.84  "
"1668","야생화","본격 아포칼립스 액션","9.84  "
"1669","신기관리팀 처용대","불가사의한 힘을 지니고 있는 유물들을 둘러싸고 벌어지는 도시액션활극!!","9.67  "
"1670","설레긴 개뿔","우린 그냥 친구야","9.85  "
"1671","양철맨","본격 히어로 액션!! 새로운 슈퍼 히어로의 탄생! 격주 월요일 연재합니다.","9.24  "
"1672","시리우스","미스터리 판타지. 자유연재.","9.85  "
"1673","들개의 품위","Loyal stray dogs","9.86  "
"1674","너의 나날","여고 안에서의 짝사랑","9.88  "
"1675","pponnie(뽀니)","뽀니의 특별한 일상","9.85  "
"1676","산타","12월에...","9.74  "
"1677","마나마나","@(0▽0)@","9.86  "
"1678","마네킹","나한테왜그랬어?","9.86  "
"1679","아름다운 개새끼","의식의 흐름대로 그리는 만화","9.85  "
"1680","심모람 채널","모람모람한 날들","9.83  "
"1681","프리템포","세 여자의 스펙타클하고 유머러스한 생활담","9.86  "
"1682","산신 [山神]","한국설화 각색환타지","9.86  "
"1683","카이제리온 (KAIXERION)","슈퍼 로맨스","9.54  "
"1684","도닥도닥","3포세대 우리들","9.86  "
"1685","오즈의 바보들","오즈의 이야기","9.89  "
"1686","망각천사를 잡는 방법","천사와 싸우는 인간","9.76  "
"1687","애오라지","옛날옛날에…","9.69  "
"1688","마왕의 휴일","나를 위해 춤춰라.","9.87  "
"1689","HOL(전설의 역사)","리그오브레전드 비하인드 스토리 -FANFIC-","9.40  "
"1690","어메이징 결혼이야기","“내일은결혼”책출시","9.88  "
"1691","아이들의404","울집에미친넘이떳다!","9.87  "
"1692","날로 먹는 연애","사라진 친구 찾기","9.84  "
"1693","묘생인생","두 괭이와 두 괭인의 일상","9.88  "
"1694","환상음악단편선","환상음악단편선","9.69  "
"1695","리바이어던","SF 드라마","9.70  "
"1696","기적의 앱스토어","투시안경. 미래예지. 그런 물건이 내 손에 쥐어 진다면? 마법물품으로 인생역전을 이룬다!","9.86  "
"1697","우애 좋은 삼남매","안과 밖이 다른 삼남매의 일상","9.85  "
"1698","연애의 정석","남녀 사랑의 정석","9.70  "
"1699","서당개 삼년이면 풍월을 읊는다.","좀 웃긴 학원물","9.81  "
"1700","전달자","카르가막의 여정","9.31  "
"1701","우주 수호기사 마이티 캣!","비일상적인 히어로물","9.78  "
"1702","저주를 걸어드립니다.","난쟁이 마녀 이야기","9.87  "
"1703","오!주예수여","예수님 아닙니다","9.85  "
"1704","캣밑피쉬 (The Cat Meets Fish)","트로피컬 여행 판타지","9.86  "
"1705","미백클럽","궁극의 동아리","9.72  "
"1706","펭귄테일","엉뚱펭귄 등장!","9.86  "
"1707","시간나비","잃어버린 3년을 찾아서","9.11  "
"1708","탄생석","능력자 판타지","9.86  "
"1709","썸타임","매주 화요일 연재","9.86  "
"1710","빨간눈 토끼","토끼눈은 원래 빨갛다!","8.53  "
"1711","나 그리고","설명하기 힘든 마음들 그림으로 대신 설명해드릴게요","9.86  "
"1712","수상한 전학생","신개념 좀비로맨스","9.85  "
"1713","영어전쟁","전쟁같은 미국생활기","9.86  "
"1714","소녀의 세계","소녀들의 우정물","9.85  "
"1715","이온","☆★☆★","9.73  "
"1716","망상특급열차","하는 거 없는 여행","9.64  "
"1717","고추밭 표류기","귀농,농촌툰 아님","9.82  "
"1718","룸메이트","우리는 흔녀.","9.57  "
"1719","몬딕","몬스터 딕셔너리","9.88  "
"1720","제왕의조건","퓨전판타지","9.81  "
"1721","블랙 헤이즈","판타지","9.87  "
"1722","백수탐정","대한민국에 탐정이 존재한다.","9.82  "
"1723","안즈","'바람'의 8대를 찾아라.","9.78  "
"1724","악제에피소드","악마 VS 인간","9.57  "
"1725","빅플 크루","도자기 덕후의 일상툰^^","9.33  "
"1726","코인","마왕과용사","9.80  "
"1727","(2부)나는엄마다","엄마가 된 고등학생의 학교복귀 투쟁기","9.77  "
"1728","HOOD","시체의 이야기","9.87  "
"1729","미다스의 아들","100일간의 이야기","9.85  "
"1730","안녕 내 스물일곱","내 스물일곱 이야기","9.86  "
"1731","뉴 빌런","악당들의 세대교체 이야기","9.82  "
"1732","폭군의 궁전청소부","정식연재!","9.84  "
"1733","혼생자(魂生子)","설화의 재해석.","9.86  "
"1734","리플렉션","흡혈귀 동양 판타지","9.78  "
"1735","안단테 노선생","누구나 싫어하고 꺼리는 공포의 치과.어느 치과 의사의 잔잔한 인생 이야기","9.70  "
"1736","아이보리","초보 엄마 아빠 육아성장기","9.87  "
"1737","난 너의 운명","운명적인 사랑이란!?","9.84  "
"1738","고기해방연합","고기가 금지된 세상","9.85  "
"1739","아르테","하늘과 땅의 사랑을 받는 아르테라 불리는  한소녀의 성장 이야기","9.87  "
"1740","진실게임","거짓말을 하면 죽는다...!","9.86  "
"1741","불가능한 연애","절대 연애가 안될 것 같은 두사람의 연애 방법.","9.86  "
"1742","개집사일기","우리 개만 그런가?","9.80  "
"1743","F&I","B급 느와르 액션 만화","9.65  "
"1744","만물상","모든 물건을 파는 가게의 이야기","9.82  "
"1745","인버스","본격 분열성 조장 만화","9.87  "
"1746","신영웅전기","마법학자와 신영웅의 이야기","9.87  "
"1747","해를쫓아별이된아이","해를쫓아별이된아이","9.85  "
"1748","도나도나도나","돌고 도는 사람들","9.88  "
"1749","천개의 소원","고교 일상 순정 만화 ★격주 토요일연재★","9.86  "
"1750","우리집 장롱대마왕","하숙생 구해요!","9.79  "
"1751","잊지않아","요정과사람이야기","9.55  "
"1752","우바우(우리가 바라는 우리)","웃퍼","9.85  "
"1753","코코넨네","본격 아기 관찰 웹툰.","9.87  "
"1754","오빠의향기","판타지 코믹 순정만화","9.85  "
"1755","오토리버스","오토리버스","9.76  "
"1756","아이돌 스파이","아이돌이지만 원하는 단 하나를 가지지 못해 스파이가 된 철부지 '그놈'과 인생에서 포기를 먼저 배워 너무 일찍 철든 '그녀'와 만나면서 벌이는 로맨틱 액션코미디","9.72  "
"1757","오늘은 좀 더 낫겠지","어제보다 나은 오늘을 꿈꾸는 그녀의 시시콜콜한 이야기(수요일 연재)","9.68  "
"1758","수수께끼","첫사랑 누나?","9.85  "
"1759","그와 그녀와 그","다크순정판타지+개그.매월 10,20,30일연재.","9.86  "
"1760","꽃자국 길","환상 여행","9.85  "
"1761","죽지못해산다","죽지못해사는 여섯 남자 이야기","9.88  "
"1762","슈퍼 시크릿","소꿉친구의 일상판타지","9.85  "
"1763","롤랜드 엠블리","귀여운 친구들의 일상","9.49  "
"1764","블랙스완을 위한 변명","영국 빅토리아시대 로맨스","9.86  "
"1765","유쾌빽양의 사회적응기","일상생활에서 보고 들을 수 있는 일상사를 귀여운? 곰들과 함께 풀어가는 카툰~ 때론 과격하고 폭력하지만 다소 어리버리하고 바보같지만 귀여운 북극곰, 팬더, 불곰. 들의 일상사~","9.57  "
"1766","렌탈맨","렌탈맨","8.31  "
"1767","호랑이형님","호랑이 액션활극!!!","9.86  "
"1768","레이디 프로젝트","신랑감 찾기 프로젝트","9.86  "
"1769","에잇 뿔","우리..돈 없으면 사랑할 수 없나요?","9.83  "
"1770","천화","집착의 굴레","9.82  "
"1771","여자들의 뒷담화","세여자의 각자 다른 사랑이야기.","9.87  "
"1772","흑백인간","천재사이코들두뇌싸움","9.80  "
"1773","요런 요물들","한국의 요물들이 현대사회를 살아가는 이야기","9.86  "
"1774","그린애플","고딩 사계절이야기","9.80  "
"1775","아메리카노","20대 첫사랑을 카페에 빗대어 그린 만화.","9.13  "
"1776","무극","코믹+무협","9.84  "
"1777","무림야구","삼국지 등장인물들이 펼치는 퓨젼 야구 만화!!!","9.47  "
"1778","슬기로운 생활","존잘남의 학교생활 분투기","9.85  "
"1779","CELL[셀]","특별한 죄인들을 가두는 감옥","9.86  "
"1780","4층복도끝천국","유령로맨스","9.86  "
"1781","선택게임","독자 선택 만화","9.87  "
"1782","하우 투 싸커 [How to soccer]","때는 바야흐로 인류 시즌7. 그 시대에는 없는 것이 하나 있었으니?","9.36  "
"1783","너라면 알까?","고교 성장 드라마","9.86  "
"1784","조금 더 가까이","관계를 들여다보기","9.85  "
"1785","뉴욕, 고양이 그리고 나","뉴욕에서 일러스트레이터로 일하는 그녀와 고양이의 소소한 이야기.","9.87  "
"1786","네크로맨서","현대판 네크로맨서의 일상","9.87  "
"1787","뷰티풀 군바리","여자가군대를가면?","9.74  "
"1788","행운의 서(書)","세 사람의 만남, 그로인해 다가오는 하나의 행운","9.87  "
"1789","5月하늘의돋보기","잃어버렸나요?","9.86  "
"1790","버드(BUD)","환생 판타지.","9.65  "
"1791","구름사냥","뜬구름 잡자규~","9.64  "
"1792","뿔뿔뿔뿔","미노타우로스 병을 앓고 있는 남자들의 사람사는 이야기","9.83  "
"1793","마미기숙사","여자기숙사에 남자가 산다!!","9.85  "
"1794","꾼","고교생들의 잔혹하고 고독한 도박세계","9.52  "
"1795","애플 에이지","성범죄 웹툰","9.88  "
"1796","이여인","이십대 여자 직장인","9.86  "
"1797","One Bite Of The Apple","단편만화 모음집","9.82  "
"1798","바리바리발발","하나뿐인 고양이 바리와 슈리,누리! 와의 게으른 주인의 일상.","9.86  "
"1799","신룡의 주인","마법학교에 입학?!","9.85  "
"1800","죽어도 숨은 쉰다","이승과 저승의 이야기","9.85  "
"1801","약하지않아","최약체 몬스터들의 모험","9.80  "
"1802","연정가","조선시대 슬픈 사랑이야기","9.48  "
"1803","어쩌지 남여","츤츤이와 준이","9.79  "
"1804","빗자루도깨비 태비 (리메이크 전)","도깨비 이야기","9.85  "
"1805","마장박 다이어리","마장박의 일상....","8.87  "
"1806","디어비스","슈퍼히어로물","9.69  "
"1807","그림술사","요괴와술사의이야기","9.87  "
"1808","이너옥터","불만 많은 우주 여행기","9.87  "
"1809","햄스터만 바라보다","햄스터의 매력에 흠뻑♥","9.87  "
"1810","내 마음의 음유시인","마지막공연","9.86  "
"1811","냥모나이트","냥이와 여자사람의 동거툰","9.84  "
"1812","지옥문","한밤 중 아파트 옥상에서 들리는 정체불명의 소음?","9.86  "
"1813","인생은꿈맛","인도여행기 업뎃중","9.38  "
"1814","은퇴한 히어로","백수 히어로의 일상","9.85  "
"1815","숨","연재 종료","9.86  "
"1816","달수이야기","총체적난국 주의","9.86  "
"1817","오가닉하게 우프!","오가닉한 두 여자의 영국우프 체험기!","9.85  "
"1818","그 섬에 바보들이 산다","자유연재중입니다.","9.83  "
"1819","이별만화 완성도","눈물과 콧물","9.58  "
"1820","연애의정령","연애코치가 왔다!","9.84  "
"1821","한 소리로 듣고 한 눈으로 보고","흑백단편/자유","9.85  "
"1822","새벽소리가 들린다","요정나라에서 펼쳐지는 달콤한 일상","9.70  "
"1823","그림자도마뱀사기극","소소한 유쾌 판타지","9.82  "
"1824","하이라몽","★ 하이 코미디 어드벤쳐 옴니버스 스쿨 판타지 ★","9.53  "
"1825","여도지죄","만남과 이별 사이","9.83  "
"1826","늑대와의 동침","인기 아이돌 '크라운'의 리더 공재윤과의 아슬아슬 동거생활!","9.86  "
"1827","씁쓸한 하루","어떻게든 되겠지","9.83  "
"1828","푸디와 친구들","푸디의 카페 만들기 좌충우돌!","7.81  "
"1829","내 소울메이트는 어디있을까","내 인연은 어디에?","9.87  "
"1830","다크써클 몸빼바지","육식마녀","9.81  "
"1831","꽃보다 찬란한","코믹,로맨스♡","9.76  "
"1832","글더하기그림","짧은만화","9.82  "
"1833","인생 삼파전","조폭 김창식의 인생역전 임업도전기!!","9.74  "
"1834","공복의 저녁식사","매일매일 맛있는 음식","9.85  "
"1835","에르데","에르데 - 세상을 구하는 엘프이야기","9.79  "
"1836","인간의 조건","여우이야기","9.87  "
"1837","꼴통명문 구린고","일상코믹스쿨라이프","9.85  "
"1838","과일종합선물세트","본격 과일들이 썸타는 만화","9.85  "
"1839","괴발개발","16마리 반려동물이야기","9.86  "
"1840","비스트 사인","여장소년 수난기","9.66  "
"1841","1+1=3","여성이 포식자가 되어버린 망가진 세계에 떨어진 사람들. 그들의 생존, 집착, 사랑 이야기","9.87  "
"1842","로고스","마몬형제의 이야기","9.64  "
"1843","소리다이어리","20년째 다이어리질","9.78  "
"1844","고예섬 방문일지","동서고금무 판타지","9.83  "
"1845","외모지상주의","매주 토요일 연재","9.86  "
"1846","유리구두의 비밀","메르헨판타지 자유연재","9.76  "
"1847","블러드블랙","뱀파이어?!","9.86  "
"1848","EMPIRE(제국)","판타지 드라마","9.60  "
"1849","모아세 (모두가 아름다워진 세상)","성형,외모","9.86  "
"1850","레드군","소년 모험 만화!","9.50  "
"1851","11월에 내리는 설이","용우와 소설, 시간의 이야기.","9.73  "
"1852","밴디지!","현실상륙작전. 이대로 미지근한 불시착이 될 것인가, 아니면 시동을 걸고 스스로 날아오를 것인가! 밴드로 치유하는 우리들의 상처, 조금은 어설픈 희망재활 프로젝트, 밴디지!","9.68  "
"1853","몽유병","몽유병에 걸린 한 남자의 이야기","9.73  "
"1854","잉문학","잉여+인문학=잉문학","9.84  "
"1855","치킨,신이된닭","맥주를 좋아하는 닭이 치킨이 되어가는 과정","9.81  "
"1856","제가 그냥 보라색을 좋아하는데요(제.그.보.)","일상욕망 콜렉터!  + 천사/악마 지망생","9.86  "
"1857","히어로즈 플랜B","H.P.B","9.85  "
"1858","수상한복학생","ST☆R별","9.85  "
"1859","리얼 러브","학원 일상스토리","9.87  "
