"","comicName","comicSummary","comicGrade"
"1467","산들바람","10,20,30일 나와요!","9.83"
"1468","차가움에게 은총을","괜찮은 걸까?","9.83"
"1469","일상을 지켜라","좀 특이한 사람들의 일상","9.88"
"1470","라라파루자","격툰","9.80"
"1471","청춘금지","일상툰","9.74"
"1472","초상화","명화 속 소녀와 화가","9.86"
"1473","촉수괴물 M","육아 판타지","9.87"
"1474","발자국이 녹기전에","시대물 로맨스","9.87"
"1475","엥앙일기","엥앙그림일기","9.86"
"1476","환생게임","환생서바이벌 배틀","9.48"
"1477","내 신랑은 구미호","구미호가 나오는 만화","9.48"
"1478","Live Live Dead","본격 좀비물을 가장한 허세쩌는 만화","9.47"
"1479","폭풍의 짱빨라","열혈 질주 만화","8.82"
"1480","교실공략기","초등교사 오토리","9.85"
"1481","낭만은 원래 돈이 없어야 하는 거래","맑은 수채화로 그려낸 감성 가득 유럽여행기.","9.85"
"1482","누군가의 이야기","어쩌면 당신의","9.87"
"1483","우주에서제일못생긴설정이지만,그래도연애할수있을거같아","이 것은.. 순정만화다. 우젤못.","9.85"
"1484","소녀의 마음으로","영혼이 뒤바뀜","9.85"
"1485","지켜주지못해서미안해","성장기 추억","9.86"
"1486","귀각시","나름, 로맨스","9.85"
"1487","슬립워커","몽유병에 관한 이야기","9.84"
"1488","성장호르몬","-","9.81"
"1489","기프트!","판타지","9.87"
"1490","마녀 어머니와 좀비 아들","특별한 모자의 이야기","9.85"
"1491","더 키친 부오노","여대 앞 파스타집에서 펼쳐지는 일상&로맨스!","9.74"
"1492","UNDER UPRISE","지하세계에 살게 된 인류, 그 안에서 벌어지는 한 남매의 치열한 생존기.","9.81"
"1493","우리부부는개발개발해","일상&결혼생활툰","9.85"
"1494","백풍의 신령 가무","백개의 바람을 다루는 신령","9.47"
"1495","곰신남","여군을 아내로 둔 본격 주말부부 이야기","9.87"
"1496","엔드와 세이브",".","9.62"
"1497","연애싫어","정식연재","9.86"
"1498","달과 바다와 관찰자","근미래 여행 모험 SF","9.87"
"1499","네가 머무는 자리","씨앗이태어날때까지","9.83"
"1500","다프트기어","안드로이드 판타지","9.70"
"1501","야귀록(夜鬼綠)","특별한 능력을 가진 귀사자 vs 야귀","9.85"
"1502","로즈관찰일기","로즈관찰일기","9.79"
"1503","완벽한 멍청이들","상태 좋은 유전자들의 상태 안 좋은 이야기","9.75"
"1504","[BL] Fools","캠퍼스 로맨스","9.80"
"1505","이클립스","이세계 판타지","9.87"
"1506","차원이 다른 만화","그는 뭔가 다르다.","9.85"
"1507","금수저","부모를 바꿔 금수저가 된다! 금요연재","9.85"
"1508","천상열차분야지도","옥황상제와 별자리","9.87"
"1509","송사리 레볼루션!","동아리 <혁명>","9.85"
"1510","아무 말이나 해(보) SHOW","<아무 말이나 해(보) SHOW> 에서 들려드리는 사람 사는 이야기","9.85"
"1511","딩가딩 서콩","서콩의 일상","9.85"
"1512","넘버그레이","원치 않는 힘을 가진 아이들의 이야기.","9.86"
"1513","2015 범죄스릴러 에스","과거에 있었던 연쇄살인사건.. 막아야만한다.","9.74"
"1514","fiction or nonfiction","변태같고 퀴퀴한일기","9.85"
"1515","대학일기","재수하고 대학입학","9.90"
"1516","지켜라! 밥그릇","밥그릇 지킵니다","9.85"
"1517","Free Or UNfree","우연일까 운명일까","9.80"
"1518","저편의 그림자","후련한 총격액션,  남자는 쏘는거다.","9.79"
"1519","에르나크","눈 떠 보니 게임 속?!","9.85"
"1520","갱스터","암흑가, 마피아, 보스, 그러나 코믹.","9.49"
"1521","음남미녀","음대생과 미대생의 이야기","9.87"
"1522","여고남","매 주 금요일 업뎃","9.54"
"1523","마왕이 상병신","정직한 제목","9.87"
"1524","묵색임금","판타지/화요일 연재!","9.85"
"1525","먼지소녀","불운한 소녀와 불운을 보는 소년의 이야기.","8.88"
"1526","인생팔이청년","인생팔이","9.85"
"1527","지구의 태엽","범죄물, 두뇌물","9.85"
"1528","불멸의 드래곤","전설이 언데드로 부활하다","9.51"
"1529","판데모니움","악마의 지옥탈출","9.59"
"1530","GO! 신나고","꼬꼬마 고독한의 농구를 통한 성장 스토리","9.58"
"1531","살랑이는 하루","봄바랑처럼 살랑이는 일상툰","9.75"
"1532","당신은 왼손을 모른다","미스터리&감성","9.87"
"1533","하늘과 하늘의 순정","하늘이의 순정만화 이야기","9.82"
"1534","리브 하이","용림고 학생들의 평범할 것 없는 하루.(자유연재)","9.58"
"1535","네모랜드","네모들의 이야기","9.77"
"1536","분홍분홍해","메구스타스투♥","9.85"
"1537","플레이어","판타지","9.71"
"1538","카니발라이즈","다크판타지","9.85"
"1539","고양이가 할퀴고 간 자리","헤어질때 느껴지는 아픔이 마치 고양이가 할퀴고 간 느낌...","9.82"
"1540","노하우","본격 생활밀착형 노가다 만화. 인생살이 왕도는 없다!","9.77"
"1541","방과후에","자유연재","9.84"
"1542","포도나무 소녀","포도나무","9.79"
"1543","너희가 국딩을 아느냐?!","1995년! 초딩이 아닌 국딩이 간다!","9.84"
"1544","모던픽션A: 삼국지 표류도시","최후 인류 우주 표류","9.82"
"1545","체크포인트","<체크포인트> 시간을 되돌릴 수 있는 초능력자 주인공에게 벌어지는 위험한 사건들","9.68"
"1546","요신님의 이름으로","평화롭지 못한 이야기","9.65"
"1547","79년생. 세상과 7979하다.","79년생. 세상과 7979하다.","9.83"
"1548","나와 악수하는 시간","너와 내가 만났다.","9.83"
"1549","내 고양이! 님","고양이와 동거!","9.85"
"1550","에스키스","매주 수요일","9.85"
"1551","하이타이","태국에서 놀고먹기","9.83"
"1552","바나나 스플릿","첫사랑 사수기.","9.66"
"1553","지구평화","HARMONY","9.46"
"1554","신모양의 이 모양 저 모양","이런저런 이야기","9.85"
"1555","모순의 남자","모순남 김현우 이야기","9.74"
"1556","드래곤 카이트","드래곤 카이트","9.70"
"1557","Walking In The Dark","소년병 이야기","9.86"
"1558","블랙앤서","청춘 농구 드라마","9.74"
"1559","리얼 소꿉친구","소꿉친구 로맨스","9.86"
"1560","A의 세계","마지막 학생들","9.41"
"1561","19세기 비망록","위험한 오라버니와 금단의 재회. 제1회 네이버 웹소설 공모전 장려상 수상 및 연재작 <19세기 비망록> 원작.","9.83"
"1562","두남자일기","평범한 동거","9.86"
"1563","다이아 하트의 안내인","아마 마법소녀","9.12"
"1564","붕어빵 육아일기","인간세상으로 나온 붕어빵 육아일기","9.30"
"1565","연애천재","로맨스코메디","9.86"
"1566","바(Bar)","바텐더","9.88"
"1567","참아줘요, 마리안느!","베일에 싸여 있는 공주와 하녀의 일상 스토리~!!","9.41"
"1568","하이스쿨 히어로즈","입시어드벤처","9.77"
"1569","야수본능","(연재종료)","9.51"
"1570","생각그물.","머리속에 잠들어있는 동화들.","9.86"
"1571","말랑하게 센티멘탈","청춘이란 이름의 아이들, 그 달콤쌉쌀한 이야기","9.81"
"1572","듀이","드래곤 판타지","9.85"
"1573","비로 물드는 꿈","뱀의 임","9.85"
"1574","투명한 동거","유령과 인간의 아슬아슬한 동거 생활","9.85"
"1575","은조","판타지 액션!","9.05"
"1576","비만곰의 정석 다이어트","105kg, 비만곰의 2년만에 50kg를 감량하다.","9.77"
"1577","점심식탁","매일 매일 점심을 함께 먹는 두 여자의 점심식탁이야기","9.85"
"1578","자전거 도둑","유쾌발랄 하고싶다","7.86"
"1579","공주님 마음대로!","레몬 이야기","9.48"
"1580","To.[M]","공지","9.81"
"1581","사자머리와호깜대","사자머리와 뻔뻔한 세냥이들의 일상다반사","9.74"
"1582","실례지만 잠시 지구 좀 멸망시키겠습니다","추리서바이벌 학원물","9.84"
"1583","CAT","자유연재","9.83"
"1584","더미","실험용 인형 더미의 성장기","9.85"
"1585","나는 공주다","공주가뚱녀가됐어","9.61"
"1586","유피씨의 그림일기","그림일기 시즌.2","9.67"
"1587","나를 키워주세요","인간사육","9.79"
"1588","개년들","개년들?","9.87"
"1589","포이즌 아가씨","독을 품은 여자","9.87"
"1590","찬란하게 드리우다","행복하지 못한 남자","9.87"
"1591","호랑각시","자유연재입니다. 죄송합니다.","9.18"
"1592","아비터","각자의 세계를 지키기 위한 존재들의 치열한 싸움.[전 세퍼레이트 웨이]","9.78"
"1593","좀비신드롬","좀비 로멘스 스릴러","9.85"
"1594","소원을 이루어 줄게!","부자들의 일상 4차원 개그!","9.53"
"1595","크리스마스는 쨈과 함께","개가 된 악마","9.86"
"1596","731바이러스","바이러스는 누구의 책임인가?","9.76"
"1597","야상곡","뱀파이어의 표적이 되는 사람들, 그리고 그 뒤를 쫓는 사람들","9.75"
"1598","낙타의 숲","바이러스와 사투","9.62"
"1599","사랑니(confused)","일상툰같은 연애툰","9.86"
"1600","스타일리쉬 리벤지","현대배경 액션판타지","9.63"
"1601","떡신사바","도깨비이야기","9.78"
"1602","사신과 소녀","순정 판타지","9.86"
"1603","애니멀아이즈","신개념 인체 판타지","9.77"
"1604","마미므메모","난다 냄새가","9.86"
"1605","사람교환사업","모든 것을 교환","9.53"
"1606","홀리마운틴","문화혁명!","9.03"
"1607","무브더크라우드","힙합","9.79"
"1608","마계의 황녀","마족 유희물","9.87"
"1609","난감소녀","난감 여고생 4컷 만화","9.83"
"1610","위험한 연자씨","일상의 소소한 이야기를 담은 그림일기입니다","9.71"
"1611","S군의 직딩일기 시즌2","시즌2입니다~!","9.65"
"1612","녹스","NOX.","9.85"
"1613","공부 좀 하자","학원괴기물(怪奇物).","9.85"
"1614","일어나보니 치킨","인간으로 돌아갈래!!!","9.86"
"1615","203호 저승사자","저승사자 맞냐","9.75"
"1616","리틀프린스!","내가너를 사랑하게된일!","9.77"
"1617","별똥별이 떨어졌다","소원 들어주는 별똥별","9.87"
"1618","변이","잔잔한 미스테리  스릴러","9.85"
"1619","정사도 [Saintly Dozen]","12개로 나뉜 대천사장의 심장을 찾아라","8.07"
"1620","우리집 브로콜리","비식용 브로콜리","9.87"
"1621","반짝반짝 행복해","반짝반짝한 이야기","9.25"
"1622","마왕 옆자리 비서 한 마리","마왕을 물리치는 용사보다 힘들게 일하는 노동자의 이야기","9.81"
"1623","깨알공장공장장","고소한 결혼권장 웹툰!!!","9.50"
"1624","안녕?위드니","일곱아이들이야기","9.87"
"1625","안쭝의 소심러브","항상 핀트가 미묘하게 어긋나는 팬더의 사는 이야기","9.67"
"1626","젠체스토리","젠체의 일상속으로","9.37"
"1627","Somewhere","동성애 만화","9.86"
"1628","여고를 아느냐","리얼 여고 100%","9.85"
"1629","캐스팔루크","카페 판타지","9.73"
"1630","페인포인트 PAINPOINT","액션판타지","9.62"
"1631","눈을감다","그때…그때 왜 난 모른척 하지 않았을까…","9.68"
"1632","할로, 케빈!","옥수수군의 일기, 할로, 케빈!","9.81"
"1633","주전부리","부부웹툰","9.86"
"1634","리부트","나는 죽었다. 그런데...","9.76"
"1635","프러미스 : 강철의 혼","거대로봇 + 오글","9.45"
"1636","서른살을 살았어","나의 서른살, 너의 서른살, 우리들의 서른살!","9.83"
"1637","청사나이","청사나이!!","9.84"
"1638","아싸라비아","꽁냥꽁냥","9.86"
"1639","연놈","연놈","9.85"
"1640","SCP-The Administrator","확보, 격리, 보호","9.31"
"1641","대작","전 국민의 이목을 집중시킨 한권의 소설, 그 뒤에 숨겨진 피로 얼룩진 비밀.","9.83"
"1642","CANADADA!","버라이어티한 캐나다 워킹홀리데이 체험기","9.86"
"1643","그대와 청춘","청춘로맨스","9.85"
"1644","우.할.까","4컷 개그 릴레이","9.81"
"1645","5인전쟁","판타지&전쟁","9.87"
"1646","미쓰토바","토바의 일상이야기!","9.86"
"1647","밑밥","암울하고 답답한 현실. 아름답고 생명력 넘치는 바다. 그 대척점에서 낚시를 만나다.","9.83"
"1648","고민상담특별부","랭킹 시스템 학교","9.86"
"1649","혼자를 기르는 법","혼자였고 또 혼자일","9.85"
"1650","모두 어디로 간걸까?","제주도 생활기","9.70"
"1651","당신을 사랑하고 싶습니다.","고딩대딩의청춘사랑","9.76"
"1652","무한몽","해몽, 예지몽, 꿈에 대한 이야기","9.78"
"1653","왕의정원","자유연재→격주연재로! 본격 드래곤판타지!","9.74"
"1654","사형제","4형제 이야기","9.88"
"1655","다섯개의이름","악마견비글을키우다","9.76"
"1656","오늘만 사는 토끼가면","왕따는 SNS를 타고~* 에라 모르겠다. 오늘만 산다!!!  얼짱, 기획사 연습생 막장 폭로방송 토끼가면","9.83"
"1657","아리랑부부","결혼 탐구 생활","9.81"
"1658","진짜여군","진짜여군의 진짜진짜 여군이야기","9.87"
"1659","얼인의 만아 (얼仁義 滿我)","사라져가는 우리 전통문화를 들춰보는 만화입니다.","9.85"
"1660","열렙전사","본격 명품 판타지 액션 겜만화","9.70"
"1661","악마와 티타임","본격 요양원 만화","9.86"
"1662","힐데르트 캐슬","러브액션 판타지","9.42"
"1663","우주대모험","황당한 가족의 기상천외 우주여행!","9.20"
"1664","언더 더 애플트리","놀탱 놀탱","9.30"
"1665","신과 인간에 관한 재밌는 상상화","신과 인간의 관계는...??","9.80"
"1666","솔로가 좋다.","나혼자사는솔로툰","9.87"
"1667","죽은자를 상대하는 방법","좀비물 입니다.","9.86"
"1668","루크벨라의 우아한인생","남주없음여자둘만나옴","9.87"
"1669","일상 로맨스","소소한 일상들","9.85"
"1670","이상징후(異常徵候)","초능력은개뿔","9.85"
"1671","사자(使者)","최초 여자 염라대왕의 탄생?! 본격 저세상 판타지 로맨스","9.86"
"1672","강을 그리다","픽션사극","9.87"
"1673","어렴풋이","글/그림 휘를","9.80"
"1674","헬로리틀또리미","본격 과거일상툰!","9.86"
"1675","쥐인님과 나","지극히쥐덕한생활 :3","9.84"
"1676","그마남 이야기","그마법사가남기고간이야기","9.86"
"1677","사나울","스물아홉 설레임","9.85"
"1678","SDB","고교당구왕","9.69"
"1679","고양이 뚜껑","말하는 고양이!","9.86"
"1680","가라, 로봇!","본격 로봇 순애물","9.62"
"1681","성검의 홀리소드","성검에 얽힌 모험이야기.","9.79"
"1682","어둠 속을 날아서","-","9.73"
"1683","물속의 고요","꿈에서 마주친 꼬마","9.85"
"1684","판타스틱! 티티우스 표류기","인어의 육지표류기","9.86"
"1685","더 모나크","추방 당한 사탄 그리고..","9.69"
"1686","애원(愛怨)","남고에 여고생 귀신","9.81"
"1687","내 첫 사랑에 대한 기억","순정만화","9.87"
"1688","리바이벌(Revival)","판타지 로맨스","9.77"
"1689","별끝에서 땅끝까지","별에서 온 별땅이 이야기","9.81"
"1690","마이 리틀 캐나다","캐나다 적응기","9.85"
"1691","무의식의 숲","당신이 잠든 사이","9.90"
"1692","자갈치땅콩","강아지의일기","9.86"
"1693","두번째의 왕자님","자유 연재","9.88"
"1694","생생 생활기록부","뭉실뭉실 팡이의 정상적이고 평범한 생활기록부","9.86"
"1695","발렌티노 다스티","안잘난뱀파이어","9.82"
"1696","혼원사","영혼을 구하는 자","9.86"
"1697","내 학생이 싸이코패스일 리가 없어","학원 군상극.","9.85"
"1698","우렁이라도 좋아","우렁이 로맨스","9.82"
"1699","그래도 내일은","무무의 인생이야기","9.79"
"1700","트라우마","손발오글 순정만화","9.91"
"1701","감염[感染] Infection","푸른빛은 핏빛보다 잔인하다.","8.86"
"1702","데몬데몬","마계 액션 판타지","9.85"
"1703","저리가요 마왕씨","날림주의 악필주의 오글주의","9.86"
"1704","비밀스러운 짝사랑","고교 개그 순정","9.86"
"1705","유랑인류","온더로드 라이브 여행툰","9.84"
"1706","달콤한 나의 독일","독일국제연애","9.87"
"1707","밤의 피조물","고딕 판타지","9.75"
"1708","외쳐불러 : 나머지 방송반","방송부 이야기","9.81"
"1709","정귀괴담록","퇴마 액션","9.86"
"1710","Deep Blue","시한부","9.86"
"1711","트러블걸","영웅과 악당 둘 다 되어야 했던 소녀의 이야기","9.70"
"1712","네크로골비","네크로맨서","9.85"
"1713","인형의 꿈","작은 소망이야기.","9.81"
"1714","마스크걸","인기여캠BJ의정체는?","9.85"
"1715","블루 블로썸","블루 블로썸","9.69"
"1716","왕자님을 인터뷰하는 법","최애캐인터뷰","9.85"
"1717","하루살이 소년","요일별 가정부들과 함께 하는 소년 하루의 일상","9.87"
"1718","렛츠고!팜머스쿨!","개그농업학교","9.85"
"1719","네거티브 칸나","지상최악의마법소녀","9.74"
"1720","스리핑거","통기타 동아리 스리핑거 이야기","9.65"
"1721","수트 오브 스파이(suit of spy)","스파이 액션 활극","9.68"
"1722","그래도 괜찮을까?","세상이 두려운 사람들의 이야기","9.70"
"1723","악마를 찾는 사람들","악마를 찾는 사람들의 이야기 악마가 만난 사람들의 이야기","9.63"
"1724","너와 이 세계의 크랙","다른 세계로 끌려들어간 주성이를 중심으로 한 판타지 순정물","9.85"
"1725","Guarding - 그녀는 나의 웬수..","한없이 순수했던 그 아이......때문에 미쳐버릴거같아..","9.77"
"1726","데일리 위치","평범한 마녀들의 일상 판타지 사컷만화","9.84"
"1727","언더그라운드 블러드팩","Sci-fi 웹그래픽노블","9.87"
"1728","그래, 가끔 하늘을 보자","초보맘 육아 스토리","9.86"
"1729","틈새의주인","검은 전설의 시작","9.84"
"1730","1+1","캠퍼스 로맨스","9.87"
"1731","소나기 통조림","학원드라마","9.83"
"1732","사랑하는 마음","완결","9.62"
"1733","바이시클","자전거와 사람들","9.36"
"1734","이별에서 우리는","남녀의 입장에서 격 화로 진행되는 이별 후의 이야기","9.87"
"1735","나는 귀머거리다","나는 귀머거리다","9.90"
"1736","The A","한 건물에 갇힌 이들의 사투","9.82"
"1737","아이돌 Dis토피아","극평범아이돌만화","9.74"
"1738","실","인연의 고리.","9.85"
"1739","조선타임트래블","시간여행★","9.84"
"1740","야생화","본격 아포칼립스 액션","9.84"
"1741","신기관리팀 처용대","불가사의한 힘을 지니고 있는 유물들을 둘러싸고 벌어지는 도시액션활극!!","9.67"
"1742","설레긴 개뿔","우린 그냥 친구야","9.85"
"1743","양철맨","본격 히어로 액션!! 새로운 슈퍼 히어로의 탄생! 격주 월요일 연재합니다.","9.24"
"1744","시리우스","미스터리 판타지. 자유연재.","9.85"
"1745","들개의 품위","Loyal stray dogs","9.86"
"1746","너의 나날","여고 안에서의 짝사랑","9.88"
"1747","pponnie(뽀니)","뽀니의 특별한 일상","9.85"
"1748","산타","12월에...","9.74"
"1749","마나마나","@(0▽0)@","9.86"
"1750","마네킹","나한테왜그랬어?","9.86"
"1751","아름다운 개새끼","의식의 흐름대로 그리는 만화","9.85"
"1752","심모람 채널","모람모람한 날들","9.83"
"1753","프리템포","세 여자의 스펙타클하고 유머러스한 생활담","9.86"
"1754","산신 [山神]","한국설화 각색환타지","9.86"
"1755","카이제리온 (KAIXERION)","슈퍼 로맨스","9.54"
"1756","도닥도닥","3포세대 우리들","9.86"
"1757","오즈의 바보들","오즈의 이야기","9.89"
"1758","망각천사를 잡는 방법","천사와 싸우는 인간","9.76"
"1759","애오라지","옛날옛날에…","9.69"
"1760","마왕의 휴일","나를 위해 춤춰라.","9.87"
"1761","HOL(전설의 역사)","리그오브레전드 비하인드 스토리 -FANFIC-","9.40"
"1762","어메이징 결혼이야기","“내일은결혼”책출시","9.88"
"1763","아이들의404","울집에미친넘이떳다!","9.87"
"1764","날로 먹는 연애","사라진 친구 찾기","9.84"
"1765","묘생인생","두 괭이와 두 괭인의 일상","9.88"
"1766","환상음악단편선","환상음악단편선","9.69"
"1767","리바이어던","SF 드라마","9.70"
"1768","기적의 앱스토어","투시안경. 미래예지. 그런 물건이 내 손에 쥐어 진다면? 마법물품으로 인생역전을 이룬다!","9.86"
"1769","우애 좋은 삼남매","안과 밖이 다른 삼남매의 일상","9.85"
"1770","연애의 정석","남녀 사랑의 정석","9.70"
"1771","서당개 삼년이면 풍월을 읊는다.","좀 웃긴 학원물","9.81"
"1772","전달자","카르가막의 여정","9.31"
"1773","우주 수호기사 마이티 캣!","비일상적인 히어로물","9.78"
"1774","저주를 걸어드립니다.","난쟁이 마녀 이야기","9.87"
"1775","오!주예수여","예수님 아닙니다","9.85"
"1776","캣밑피쉬 (The Cat Meets Fish)","트로피컬 여행 판타지","9.86"
"1777","미백클럽","궁극의 동아리","9.72"
"1778","펭귄테일","엉뚱펭귄 등장!","9.86"
"1779","시간나비","잃어버린 3년을 찾아서","9.11"
"1780","탄생석","능력자 판타지","9.86"
"1781","썸타임","매주 화요일 연재","9.86"
"1782","빨간눈 토끼","토끼눈은 원래 빨갛다!","8.53"
"1783","나 그리고","설명하기 힘든 마음들 그림으로 대신 설명해드릴게요","9.86"
"1784","수상한 전학생","신개념 좀비로맨스","9.85"
"1785","영어전쟁","전쟁같은 미국생활기","9.86"
"1786","소녀의 세계","소녀들의 우정물","9.85"
"1787","이온","☆★☆★","9.73"
"1788","망상특급열차","하는 거 없는 여행","9.64"
"1789","고추밭 표류기","귀농,농촌툰 아님","9.82"
"1790","룸메이트","우리는 흔녀.","9.57"
"1791","몬딕","몬스터 딕셔너리","9.88"
"1792","제왕의조건","퓨전판타지","9.81"
"1793","블랙 헤이즈","판타지","9.87"
"1794","백수탐정","대한민국에 탐정이 존재한다.","9.82"
"1795","안즈","'바람'의 8대를 찾아라.","9.78"
"1796","악제에피소드","악마 VS 인간","9.57"
"1797","빅플 크루","도자기 덕후의 일상툰^^","9.33"
"1798","코인","마왕과용사","9.80"
"1799","(2부)나는엄마다","엄마가 된 고등학생의 학교복귀 투쟁기","9.77"
"1800","HOOD","시체의 이야기","9.87"
"1801","미다스의 아들","100일간의 이야기","9.85"
"1802","안녕 내 스물일곱","내 스물일곱 이야기","9.86"
"1803","뉴 빌런","악당들의 세대교체 이야기","9.82"
"1804","폭군의 궁전청소부","정식연재!","9.84"
"1805","혼생자(魂生子)","설화의 재해석.","9.86"
"1806","리플렉션","흡혈귀 동양 판타지","9.78"
"1807","안단테 노선생","누구나 싫어하고 꺼리는 공포의 치과.어느 치과 의사의 잔잔한 인생 이야기","9.70"
"1808","아이보리","초보 엄마 아빠 육아성장기","9.87"
"1809","난 너의 운명","운명적인 사랑이란!?","9.84"
"1810","고기해방연합","고기가 금지된 세상","9.85"
"1811","아르테","하늘과 땅의 사랑을 받는 아르테라 불리는  한소녀의 성장 이야기","9.87"
"1812","진실게임","거짓말을 하면 죽는다...!","9.86"
"1813","불가능한 연애","절대 연애가 안될 것 같은 두사람의 연애 방법.","9.86"
"1814","개집사일기","우리 개만 그런가?","9.80"
"1815","F&I","B급 느와르 액션 만화","9.65"
"1816","만물상","모든 물건을 파는 가게의 이야기","9.82"
"1817","인버스","본격 분열성 조장 만화","9.87"
"1818","신영웅전기","마법학자와 신영웅의 이야기","9.87"
"1819","해를쫓아별이된아이","해를쫓아별이된아이","9.85"
"1820","도나도나도나","돌고 도는 사람들","9.88"
"1821","천개의 소원","고교 일상 순정 만화 ★격주 토요일연재★","9.86"
"1822","우리집 장롱대마왕","하숙생 구해요!","9.79"
"1823","잊지않아","요정과사람이야기","9.55"
"1824","우바우(우리가 바라는 우리)","웃퍼","9.85"
"1825","코코넨네","본격 아기 관찰 웹툰.","9.87"
"1826","오빠의향기","판타지 코믹 순정만화","9.85"
"1827","오토리버스","오토리버스","9.76"
"1828","아이돌 스파이","아이돌이지만 원하는 단 하나를 가지지 못해 스파이가 된 철부지 '그놈'과 인생에서 포기를 먼저 배워 너무 일찍 철든 '그녀'와 만나면서 벌이는 로맨틱 액션코미디","9.72"
"1829","오늘은 좀 더 낫겠지","어제보다 나은 오늘을 꿈꾸는 그녀의 시시콜콜한 이야기(수요일 연재)","9.68"
"1830","수수께끼","첫사랑 누나?","9.85"
"1831","그와 그녀와 그","다크순정판타지+개그.매월 10,20,30일연재.","9.86"
"1832","꽃자국 길","환상 여행","9.85"
"1833","죽지못해산다","죽지못해사는 여섯 남자 이야기","9.88"
"1834","슈퍼 시크릿","소꿉친구의 일상판타지","9.85"
"1835","롤랜드 엠블리","귀여운 친구들의 일상","9.49"
"1836","블랙스완을 위한 변명","영국 빅토리아시대 로맨스","9.86"
"1837","유쾌빽양의 사회적응기","일상생활에서 보고 들을 수 있는 일상사를 귀여운? 곰들과 함께 풀어가는 카툰~ 때론 과격하고 폭력하지만 다소 어리버리하고 바보같지만 귀여운 북극곰, 팬더, 불곰. 들의 일상사~","9.57"
"1838","렌탈맨","렌탈맨","8.31"
"1839","호랑이형님","호랑이 액션활극!!!","9.86"
"1840","레이디 프로젝트","신랑감 찾기 프로젝트","9.86"
"1841","에잇 뿔","우리..돈 없으면 사랑할 수 없나요?","9.83"
"1842","천화","집착의 굴레","9.82"
"1843","여자들의 뒷담화","세여자의 각자 다른 사랑이야기.","9.87"
"1844","흑백인간","천재사이코들두뇌싸움","9.80"
"1845","요런 요물들","한국의 요물들이 현대사회를 살아가는 이야기","9.86"
"1846","그린애플","고딩 사계절이야기","9.80"
"1847","아메리카노","20대 첫사랑을 카페에 빗대어 그린 만화.","9.13"
"1848","무극","코믹+무협","9.84"
"1849","무림야구","삼국지 등장인물들이 펼치는 퓨젼 야구 만화!!!","9.47"
"1850","슬기로운 생활","존잘남의 학교생활 분투기","9.85"
"1851","CELL[셀]","특별한 죄인들을 가두는 감옥","9.86"
"1852","4층복도끝천국","유령로맨스","9.86"
"1853","선택게임","독자 선택 만화","9.87"
"1854","하우 투 싸커 [How to soccer]","때는 바야흐로 인류 시즌7. 그 시대에는 없는 것이 하나 있었으니?","9.36"
"1855","너라면 알까?","고교 성장 드라마","9.86"
"1856","조금 더 가까이","관계를 들여다보기","9.85"
"1857","뉴욕, 고양이 그리고 나","뉴욕에서 일러스트레이터로 일하는 그녀와 고양이의 소소한 이야기.","9.87"
"1858","네크로맨서","현대판 네크로맨서의 일상","9.87"
"1859","뷰티풀 군바리","여자가군대를가면?","9.74"
"1860","행운의 서(書)","세 사람의 만남, 그로인해 다가오는 하나의 행운","9.87"
"1861","5月하늘의돋보기","잃어버렸나요?","9.86"
"1862","버드(BUD)","환생 판타지.","9.65"
"1863","구름사냥","뜬구름 잡자규~","9.64"
"1864","뿔뿔뿔뿔","미노타우로스 병을 앓고 있는 남자들의 사람사는 이야기","9.83"
"1865","마미기숙사","여자기숙사에 남자가 산다!!","9.85"
"1866","꾼","고교생들의 잔혹하고 고독한 도박세계","9.52"
"1867","애플 에이지","성범죄 웹툰","9.88"
"1868","이여인","이십대 여자 직장인","9.86"
"1869","One Bite Of The Apple","단편만화 모음집","9.82"
"1870","바리바리발발","하나뿐인 고양이 바리와 슈리,누리! 와의 게으른 주인의 일상.","9.86"
"1871","신룡의 주인","마법학교에 입학?!","9.85"
"1872","죽어도 숨은 쉰다","이승과 저승의 이야기","9.85"
"1873","약하지않아","최약체 몬스터들의 모험","9.80"
"1874","연정가","조선시대 슬픈 사랑이야기","9.48"
"1875","어쩌지 남여","츤츤이와 준이","9.79"
"1876","빗자루도깨비 태비 (리메이크 전)","도깨비 이야기","9.85"
"1877","마장박 다이어리","마장박의 일상....","8.87"
"1878","디어비스","슈퍼히어로물","9.69"
"1879","그림술사","요괴와술사의이야기","9.87"
"1880","이너옥터","불만 많은 우주 여행기","9.87"
"1881","햄스터만 바라보다","햄스터의 매력에 흠뻑♥","9.87"
"1882","내 마음의 음유시인","마지막공연","9.86"
"1883","냥모나이트","냥이와 여자사람의 동거툰","9.84"
"1884","지옥문","한밤 중 아파트 옥상에서 들리는 정체불명의 소음?","9.86"
"1885","인생은꿈맛","인도여행기 업뎃중","9.38"
"1886","은퇴한 히어로","백수 히어로의 일상","9.85"
"1887","숨","연재 종료","9.86"
"1888","달수이야기","총체적난국 주의","9.86"
"1889","오가닉하게 우프!","오가닉한 두 여자의 영국우프 체험기!","9.85"
"1890","그 섬에 바보들이 산다","자유연재중입니다.","9.83"
"1891","이별만화 완성도","눈물과 콧물","9.58"
"1892","연애의정령","연애코치가 왔다!","9.84"
"1893","한 소리로 듣고 한 눈으로 보고","흑백단편/자유","9.85"
